time,event,input,output
721,end,C22.3.4,[]
332,div,C22.2,"['C22.2.1', 'C22.2.2']"
459,div,C22.2.2,"['C22.2.2.1', 'C22.2.2.2']"
528,out,C22.2.2.1,[]
475,out,C22.2.2.2,[]
455,div,C22.2.1,"['C22.2.1.1', 'C22.2.1.2']"
669,div,C22.2.1.1,"['C22.2.1.1.1', 'C22.2.1.1.2']"
721,end,C22.2.1.1.1,[]
721,end,C22.2.1.1.2,[]
617,div,C22.2.1.2,"['C22.2.1.2.1', 'C22.2.1.2.2']"
721,end,C22.2.1.2.1,[]
721,end,C22.2.1.2.2,[]
0,begin,[],C23
232,div,C23,"['C23.1', 'C23.2']"
254,out,C23.1,[]
359,div,C23.2,"['C23.2.1', 'C23.2.2']"
471,div,C23.2.1,"['C23.2.1.1', 'C23.2.1.2']"
494,div,C23.2.2,"['C23.2.2.1', 'C23.2.2.2']"
721,end,C23.2.1.1,[]
721,end,C23.2.2.2,[]
519,fusion,"['C23.2.2.1', 'C23.2.1.2']",C23.3
555,death,C23.3,[]
0,begin,[],C24
172,div,C24,"['C24.1', 'C24.2']"
401,div,C24.1,"['C24.1.1', 'C24.1.2']"
414,out,C24.1.1,[]
504,out,C24.1.2,[]
357,div,C24.2,"['C24.2.1', 'C24.2.2']"
500,out,C24.2.1,[]
504,out,C24.2.2,[]
0,begin,[],C25
75,out,C25,[]
