time,event,input,output
721,end,C8.2.2.2.2.1,[]
721,end,C8.2.2.2.2.2,[]
0,begin,[],C9
37,div,C9,"['C9.1', 'C9.2']"
187,div,C9.1,"['C9.1.1', 'C9.1.2']"
322,div,C9.1.1,"['C9.1.1.1', 'C9.1.1.2']"
441,div,C9.1.1.1,"['C9.1.1.1.1', 'C9.1.1.1.2']"
581,div,C9.1.1.1.1,"['C9.1.1.1.1.1', 'C9.1.1.1.1.2']"
721,end,C9.1.1.1.1.1,[]
721,end,C9.1.1.1.1.2,[]
618,div,C9.1.1.1.2,"['C9.1.1.1.2.1', 'C9.1.1.1.2.2']"
721,end,C9.1.1.1.2.1,[]
721,end,C9.1.1.1.2.2,[]
458,div,C9.1.1.2,"['C9.1.1.2.1', 'C9.1.1.2.2']"
721,end,C9.1.1.2.1,[]
643,div,C9.1.1.2.2,"['C9.1.1.2.2.1', 'C9.1.1.2.2.2']"
721,end,C9.1.1.2.2.1,[]
721,end,C9.1.1.2.2.2,[]
323,div,C9.1.2,"['C9.1.2.1', 'C9.1.2.2']"
438,div,C9.1.2.1,"['C9.1.2.1.1', 'C9.1.2.1.2']"
559,div,C9.1.2.1.1,"['C9.1.2.1.1.1', 'C9.1.2.1.1.2']"
675,div,C9.1.2.1.1.1,"['C9.1.2.1.1.1.1', 'C9.1.2.1.1.1.2']"
721,end,C9.1.2.1.1.1.1,[]
721,end,C9.1.2.1.1.1.2,[]
656,div,C9.1.2.1.1.2,"['C9.1.2.1.1.2.1', 'C9.1.2.1.1.2.2']"
721,end,C9.1.2.1.1.2.1,[]
721,end,C9.1.2.1.1.2.2,[]
576,div,C9.1.2.1.2,"['C9.1.2.1.2.1', 'C9.1.2.1.2.2']"
721,end,C9.1.2.1.2.1,[]
721,end,C9.1.2.1.2.2,[]
435,div,C9.1.2.2,"['C9.1.2.2.1', 'C9.1.2.2.2']"
606,div,C9.1.2.2.1,"['C9.1.2.2.1.1', 'C9.1.2.2.1.2']"
721,end,C9.1.2.2.1.1,[]
721,end,C9.1.2.2.1.2,[]
619,div,C9.1.2.2.2,"['C9.1.2.2.2.1', 'C9.1.2.2.2.2']"
721,end,C9.1.2.2.2.1,[]
721,end,C9.1.2.2.2.2,[]
187,div,C9.2,"['C9.2.1', 'C9.2.2']"
344,div,C9.2.1,"['C9.2.1.1', 'C9.2.1.2']"
505,div,C9.2.1.1,"['C9.2.1.1.1', 'C9.2.1.1.2']"
632,div,C9.2.1.1.1,"['C9.2.1.1.1.1', 'C9.2.1.1.1.2']"
721,end,C9.2.1.1.1.1,[]
721,end,C9.2.1.1.1.2,[]
619,div,C9.2.1.1.2,"['C9.2.1.1.2.1', 'C9.2.1.1.2.2']"
691,fusion,"['C9.2.1.1.2.1', 'C9.2.1.1.2.2']",C9.3
721,end,C9.3,[]
492,div,C9.2.1.2,"['C9.2.1.2.1', 'C9.2.1.2.2']"
680,div,C9.2.1.2.1,"['C9.2.1.2.1.1', 'C9.2.1.2.1.2']"
721,end,C9.2.1.2.1.1,[]
721,end,C9.2.1.2.1.2,[]
721,end,C9.2.1.2.2,[]
314,div,C9.2.2,"['C9.2.2.1', 'C9.2.2.2']"
452,div,C9.2.2.1,"['C9.2.2.1.1', 'C9.2.2.1.2']"
721,end,C9.2.2.1.1,[]
631,div,C9.2.2.1.2,"['C9.2.2.1.2.1', 'C9.2.2.1.2.2']"
721,end,C9.2.2.1.2.1,[]
721,end,C9.2.2.1.2.2,[]
435,div,C9.2.2.2,"['C9.2.2.2.1', 'C9.2.2.2.2']"
570,div,C9.2.2.2.1,"['C9.2.2.2.1.1', 'C9.2.2.2.1.2']"
721,end,C9.2.2.2.1.1,[]
639,div,C9.2.2.2.1.2,"['C9.2.2.2.1.2.1', 'C9.2.2.2.1.2.2', 'C9.2.2.2.1.2.3']"
721,end,C9.2.2.2.1.2.1,[]
721,end,C9.2.2.2.1.2.2,[]
721,end,C9.2.2.2.1.2.3,[]
559,div,C9.2.2.2.2,"['C9.2.2.2.2.1', 'C9.2.2.2.2.2']"
695,div,C9.2.2.2.2.1,"['C9.2.2.2.2.1.1', 'C9.2.2.2.2.1.2']"
721,end,C9.2.2.2.2.1.1,[]
721,end,C9.2.2.2.2.1.2,[]
675,div,C9.2.2.2.2.2,"['C9.2.2.2.2.2.1', 'C9.2.2.2.2.2.2']"
721,end,C9.2.2.2.2.2.1,[]
721,end,C9.2.2.2.2.2.2,[]
0,begin,[],C10
19,div,C10,"['C10.1', 'C10.2']"
311,div,C10.1,"['C10.1.1', 'C10.1.2']"
407,div,C10.1.1,"['C10.1.1.1', 'C10.1.1.2']"
615,div,C10.1.1.1,"['C10.1.1.1.1', 'C10.1.1.1.2']"
721,end,C10.1.1.1.1,[]
721,end,C10.1.1.1.2,[]
718,div,C10.1.1.2,"['C10.1.1.2.1', 'C10.1.1.2.2']"
721,end,C10.1.1.2.1,[]
721,end,C10.1.1.2.2,[]
449,div,C10.1.2,"['C10.1.2.1', 'C10.1.2.2']"
648,div,C10.1.2.1,"['C10.1.2.1.1', 'C10.1.2.1.2']"
721,end,C10.1.2.1.1,[]
721,end,C10.1.2.1.2,[]
607,div,C10.1.2.2,"['C10.1.2.2.1', 'C10.1.2.2.2']"
721,end,C10.1.2.2.1,[]
721,end,C10.1.2.2.2,[]
317,div,C10.2,"['C10.2.1', 'C10.2.2']"
465,div,C10.2.1,"['C10.2.1.1', 'C10.2.1.2']"
630,div,C10.2.1.1,"['C10.2.1.1.1', 'C10.2.1.1.2']"
721,end,C10.2.1.1.1,[]
721,end,C10.2.1.1.2,[]
674,div,C10.2.1.2,"['C10.2.1.2.1', 'C10.2.1.2.2']"
721,end,C10.2.1.2.1,[]
721,end,C10.2.1.2.2,[]
449,div,C10.2.2,"['C10.2.2.1', 'C10.2.2.2']"
607,div,C10.2.2.1,"['C10.2.2.1.1', 'C10.2.2.1.2']"
721,end,C10.2.2.1.1,[]
721,end,C10.2.2.1.2,[]
600,div,C10.2.2.2,"['C10.2.2.2.1', 'C10.2.2.2.2']"
721,end,C10.2.2.2.1,[]
721,end,C10.2.2.2.2,[]
0,begin,[],C11
88,div,C11,"['C11.1', 'C11.2']"
229,death,C11.1,[]
199,death,C11.2,[]
0,begin,[],C12
80,out,C12,[]
